Inphase,Outphase,Mask
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00004.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00003.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00004.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00006.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00005.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00006.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00008.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00007.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00008.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00010.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00009.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00010.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00012.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00011.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00012.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00014.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00013.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00014.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00016.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00015.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00016.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00018.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00017.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00018.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00020.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00019.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00020.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00022.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00021.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00022.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00024.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00023.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00024.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00026.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00025.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00026.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00028.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00027.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00028.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00030.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00029.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00030.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00032.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00031.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00032.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00034.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00033.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00034.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00036.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00035.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00036.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00038.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00037.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00038.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00040.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00039.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00040.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00042.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00041.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00042.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00044.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00043.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00044.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00046.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00045.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00046.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00048.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00047.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00048.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00050.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00049.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00050.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00052.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00051.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00052.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00002.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00001.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00002.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00004.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00003.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00004.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00006.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00005.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00006.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00008.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00007.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00008.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00010.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00009.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00010.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00012.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00011.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00012.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00014.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00013.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00014.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00016.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00015.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00016.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00018.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00017.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00018.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00020.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00019.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00020.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00022.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00021.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00022.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00024.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00023.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00024.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00026.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00025.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00026.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00028.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00027.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00028.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00030.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00029.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00030.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00032.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00031.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00032.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00034.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00033.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00034.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00036.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00035.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00036.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00038.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00037.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00038.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00040.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00039.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00040.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00042.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00041.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00042.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00044.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00043.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00044.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00046.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00045.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00046.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00048.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00047.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00048.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00050.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00049.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00050.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00052.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00051.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00052.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00054.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00053.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00054.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00056.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00055.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00056.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00058.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00057.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00058.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00060.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00059.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00060.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00062.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00061.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00062.png
9/T1DUAL/DICOM_anon/InPhase/IMG-0040-00064.dcm,9/T1DUAL/DICOM_anon/OutPhase/IMG-0040-00063.dcm,generated_masks/pretrain_1case_fuseunet_r1/9/IMG-0040-00064.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00002.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00001.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00002.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00004.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00003.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00004.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00006.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00005.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00006.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00008.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00007.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00008.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00010.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00009.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00010.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00012.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00011.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00012.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00014.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00013.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00014.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00016.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00015.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00016.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00018.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00017.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00018.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00020.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00019.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00020.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00022.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00021.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00022.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00024.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00023.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00024.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00026.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00025.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00026.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00028.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00027.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00028.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00030.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00029.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00030.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00032.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00031.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00032.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00034.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00033.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00034.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00036.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00035.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00036.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00038.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00037.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00038.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00040.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00039.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00040.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00042.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00041.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00042.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00044.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00043.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00044.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00046.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00045.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00046.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00048.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00047.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00048.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00050.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00049.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00050.png
11/T1DUAL/DICOM_anon/InPhase/IMG-0052-00052.dcm,11/T1DUAL/DICOM_anon/OutPhase/IMG-0052-00051.dcm,generated_masks/pretrain_1case_fuseunet_r1/11/IMG-0052-00052.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00002.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00001.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00002.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00004.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00003.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00004.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00006.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00005.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00006.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00008.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00007.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00008.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00010.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00009.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00010.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00012.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00011.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00012.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00014.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00013.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00014.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00016.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00015.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00016.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00018.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00017.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00018.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00020.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00019.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00020.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00022.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00021.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00022.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00024.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00023.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00024.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00026.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00025.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00026.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00028.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00027.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00028.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00030.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00029.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00030.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00032.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00031.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00032.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00034.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00033.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00034.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00036.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00035.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00036.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00038.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00037.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00038.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00040.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00039.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00040.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00042.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00041.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00042.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00044.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00043.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00044.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00046.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00045.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00046.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00048.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00047.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00048.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00050.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00049.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00050.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00052.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00051.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00052.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00054.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00053.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00054.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00056.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00055.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00056.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00058.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00057.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00058.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00060.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00059.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00060.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00062.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00061.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00062.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00064.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00063.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00064.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00066.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00065.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00066.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00068.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00067.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00068.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00070.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00069.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00070.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00072.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00071.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00072.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00074.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00073.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00074.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00076.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00075.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00076.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00078.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00077.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00078.png
12/T1DUAL/DICOM_anon/InPhase/IMG-0058-00080.dcm,12/T1DUAL/DICOM_anon/OutPhase/IMG-0058-00079.dcm,generated_masks/pretrain_1case_fuseunet_r1/12/IMG-0058-00080.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00002.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00001.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00002.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00004.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00003.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00004.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00006.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00005.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00006.png
14/T1DUAL/DICOM_anon/InPhase/IMG-0004-00008.dcm,14/T1DUAL/DICOM_anon/OutPhase/IMG-0004-00007.dcm,generated_masks/pretrain_1case_fuseunet_r1/14/IMG-0004-00008.png
